03:44:06   1.9   0.0   0.4  97.8   0.0    2   5861   4151    0    0    0 123.54    0.07  61.79   3.65  61.75  0.00 Hz   -N/A-
03:44:07   2.0   0.0   0.4  97.6   0.0    3   5800   4255    0    0    0 123.82    0.07  62.05   3.67  61.77  0.00 Hz   -N/A-
03:44:08   3.7   0.0   0.6  95.7   0.0    3   4096   4968    0    0    0 127.15    0.07  65.38   3.67  61.76  0.00 Hz   -N/A-
03:44:09   3.6   0.0   0.6  95.8   0.0    3   4266   5327    8    4    8 126.99    0.07  65.18   3.67  61.82  0.00 Hz   -N/A-
03:44:10   3.7   0.0   0.6  95.7   0.0    3   4036   5132    0    0    0 127.17    0.07  65.42   3.68  61.76  0.00 Hz   -N/A-
03:44:11   3.6   0.0   0.6  95.8   0.0    3   4104   5131    0    0    0 126.97    0.07  65.21   3.68  61.76  0.00 Hz   -N/A-
03:44:12   3.3   0.0   0.5  96.2   0.0    2   4618   4920    0    0    0 126.29    0.07  64.53   2.78  61.76  0.00 Hz   -N/A-
03:44:13   2.5   0.0   0.4  97.0   0.0    3   5213   4237    0    0    0 124.86    0.07  63.10   1.64  61.75  0.00 Hz   -N/A-
03:44:14   3.7   0.0   0.6  95.7   0.0    3   3984   4567    0    0    0 127.28    0.08  65.46   3.71  61.82  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:44:15   3.3   0.0   0.6  96.1   0.0    2   4377   4807    0    0    0 126.58    0.07  64.83   3.71  61.75  0.00 Hz   -N/A-
03:44:16   1.9   0.0   0.4  97.8   0.0    3   5971   4261    0    0    0 123.56    0.07  61.81   3.69  61.76  0.00 Hz   -N/A-
03:44:17   1.8   0.0   0.3  97.9   0.0    2   6026   4175    0    0    1 123.30    0.07  61.55   3.67  61.75  0.00 Hz   -N/A-
03:44:18   1.9   0.0   0.4  97.8   0.0    2   5917   4208    0    0    0 123.52    0.07  61.77   3.66  61.75  0.00 Hz   -N/A-
03:44:19   1.7   0.0   0.4  97.9   0.0    2   6001   4140    0    0    0 123.31    0.07  61.55   3.67  61.75  0.00 Hz   -N/A-
03:44:20   1.9   0.0   0.3  97.8   0.0    2   6036   4306    0    0    0 123.53    0.07  61.77   3.67  61.75  0.00 Hz   -N/A-
03:44:21   1.0   0.0   0.2  98.8   0.0    1   6771   4064    0    0    0 121.80    0.06  60.05   2.18  61.75  0.00 Hz   -N/A-
03:44:22   0.1   0.0   0.0  99.9   0.0    1   7841   4255    0    0    0 120.00    0.07  58.19   0.13  61.80  0.00 Hz   -N/A-
03:44:23   0.8   0.0   0.1  99.1   0.0    2   7092   4097    0    0    0 121.24    0.07  59.48   1.63  61.76  0.00 Hz   -N/A-
03:44:24   2.1   0.0   0.4  97.5   0.0    2   5758   4300    0    0    0 123.98    0.07  62.24   3.66  61.74  0.00 Hz   -N/A-
03:44:25   2.6   0.0   1.0  96.4   0.0    3   5960  16212    0    0    0 131.34    0.07  67.58   3.69  63.76  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
03:44:26   3.0   0.0   1.3  95.7   0.0    3   6400  26948    0    0    0 137.24    0.07  71.66   3.71  65.58  0.00 Hz   -N/A-
03:44:27   2.9   0.0   1.3  95.8   0.0    3   6385  26105    0    0    0 136.97    0.07  71.38   3.69  65.59  0.00 Hz   -N/A-
03:44:28   3.0   0.0   1.4  95.7   0.0    3   6524  27363    0    0    0 137.72    0.07  71.78   3.68  65.95  0.00 Hz   -N/A-
03:44:29   2.8   0.0   1.4  95.8   0.0    3   6392  25436    0    0    0 137.52    0.07  71.64   3.69  65.87  0.00 Hz   -N/A-
03:44:30   3.6   0.0   0.6  95.7   0.0    3   4040   5166    0    0    0 127.30    0.07  65.46   3.71  61.84  0.00 Hz   -N/A-
03:44:31   3.5   0.0   0.7  95.8   0.0    3   4141   5141    0    0    0 127.01    0.07  65.24   3.71  61.77  0.00 Hz   -N/A-
03:44:32   3.3   0.0   0.6  96.1   0.0    2   5525   5952    7    7    7 126.53    0.07  64.57   2.81  61.96  0.00 Hz   -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ --------- ------
 Average   2.5   0.0   0.5  97.0   0.0  2.4 5780.3 6617.0 23.3 15.6 23.3 126.43    0.07  63.97   3.18  62.47  0.00 Hz   -N/A-
 GeoMean   2.1   0.0   0.0  97.0   0.0  2.3 5537.0 5389.6  0.0  0.0  0.0 126.34    0.07  63.87   2.77  62.45  0.00 Hz    0.00
  StdDev   1.0   0.0   0.4   1.3   0.0  0.7 2246.4 6342.9 173.4 115.7 173.9   4.84    0.00   3.52   0.96   1.52  0.00 Hz   -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ --------- ------
 Minimum   0.1   0.0   0.0  93.7   0.0  1.0 3984.0 4064.0  0.0  0.0  0.0 120.00    0.06  58.19   0.13  61.73  0.00 Hz   -N/A-
 Maximum   4.2   0.0   2.2  99.9   0.0  4.0 21063.0 30764.0 1377.0 919.0 1381.0 137.72    0.08  71.78   3.71  66.52  0.00 Hz   -N/A-
-------- ----- ----- ----- ----- ----- ---- ------ ------ ---- ---- ---- ------  ------ ------ ------ ------ --------- ------
Summary:
CPU: 126.43 Watts on average with standard deviation 4.84  
GPU:   0.00 Watts on average with standard deviation 0.00  
Note: power read from RAPL domains: core, package-0, core, package-1.
These readings do not cover all the hardware in this device.
Note: No thermal zones on this device.

Histogram (of 62 power measurements)

  Range (Watts)   Count
119.997 - 121.769     5 ##########
121.770 - 123.542    20 ########################################
123.543 - 125.314     7 ##############
125.315 - 127.087    12 ########################
127.088 - 128.860     7 ##############
128.861 - 130.633     0 
130.634 - 132.405     2 ####
132.406 - 134.178     1 ##
134.179 - 135.951     0 
135.952 - 137.723     8 ################

Histogram (of 62 CPU utilization measurements)

Range (%CPU)  Count
0.146 - 0.765     2 ###
0.766 - 1.385     6 ##########
1.386 - 2.005     2 ###
2.006 - 2.626    20 ##################################
2.627 - 3.246     3 #####
3.247 - 3.866     5 ########
3.867 - 4.486    23 ########################################
4.487 - 5.106     0 
5.107 - 5.727     0 
5.728 - 6.347     1 #

Range is zero, cannot produce histogram of CPU average frequencies
