Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
23:23:22   1.9   0.0   0.4  97.8   0.0    2   7174  15019    0    0    0 124.29    0.07  62.38   0.15  61.91  0.00 Hz   -N/A-
23:23:23   2.6   0.0   0.6  96.8   0.0    3   6147  14342    0    0    0 125.77    0.07  63.92   1.95  61.85  0.00 Hz   -N/A-
23:23:24   3.7   0.0   0.7  95.7   0.0    3   5299  15553    0    0    0 127.82    0.08  65.94   3.72  61.88  0.00 Hz   -N/A-
23:23:25   3.5   0.0   0.7  95.8   0.0    4   5229  15544    0    0    0 127.59    0.07  65.73   3.72  61.86  0.00 Hz   -N/A-
23:23:26   3.6   0.0   0.7  95.7   0.0    3   5179  15455    0    0    0 127.85    0.07  66.00   3.73  61.85  0.00 Hz   -N/A-
23:23:27   3.5   0.0   0.7  95.8   0.0    4   5434  15553    0    0    0 127.58    0.07  65.72   3.73  61.86  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
23:23:28   3.6   0.0   0.7  95.7   0.0    3   4104   5292    0    0    0 127.33    0.07  65.51   3.71  61.82  0.00 Hz   -N/A-
23:23:29   3.5   0.0   0.6  95.8   0.0    3   4128   5112    0    0    0 127.06    0.07  65.25   3.70  61.81  0.00 Hz   -N/A-
23:23:30   3.7   0.0   0.6  95.7   0.0    3   3980   5055    0    0    0 127.40    0.07  65.52   3.73  61.88  0.00 Hz   -N/A-
23:23:31   3.4   0.0   0.5  96.1   0.0    2   4318   4900    0    0    0 126.78    0.07  64.95   3.33  61.82  0.00 Hz   -N/A-
23:23:32   1.9   0.0   0.3  97.8   0.0    2   6016   4259    0    0    0 123.81    0.07  61.99   0.14  61.82  0.00 Hz   -N/A-
23:23:33   2.7   0.0   0.4  96.9   0.0    3   5018   4287    0    0    0 125.32    0.07  63.50   1.94  61.82  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
23:23:34   3.7   0.0   0.6  95.7   0.0    3   4022   4601    0    0    0 127.35    0.08  65.52   3.71  61.82  0.00 Hz   -N/A-
23:23:35   3.6   0.0   0.6  95.8   0.0    3   4817   5729    6    2    5 127.25    0.07  65.41   3.70  61.85  0.00 Hz   -N/A-
23:23:36   1.9   0.0   0.4  97.7   0.0    2   5959   4337    0    0    0 123.88    0.07  62.05   3.71  61.82  0.00 Hz   -N/A-
23:23:37   1.7   0.0   0.4  97.9   0.0    2   6066   4212    0    0    0 123.49    0.07  61.68   3.70  61.82  0.00 Hz   -N/A-
23:23:38   1.9   0.0   0.3  97.8   0.0    2   5853   4153    0    0    0 123.75    0.07  61.92   3.71  61.83  0.00 Hz   -N/A-
23:23:39   3.2   0.0   0.6  96.1   0.0    3   5324  12217    0    0    0 126.88    0.07  65.03   3.70  61.85  0.00 Hz   -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    core  pkg-0   core  pkg-1  CPU Freq  GPU W
23:23:40   3.6   0.0   0.7  95.7   0.0    3   5113  13911    0    0    0 127.82    0.07  65.92   3.70  61.91  0.00 Hz   -N/A-
