Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
23:48:44   0.0   0.0   0.1  99.9   0.0    1    495    709    8    4    8  26.11    1.73  13.91   1.25  12.20  21.00  21.00  1.78 GHz  -N/A-
23:48:45   0.0   0.0   0.0 100.0   0.0    1    319    211    0    0    0  21.63    1.13  11.42   0.73  10.21  19.00  20.00  1.39 GHz  -N/A-
23:48:46   0.0   0.0   0.0 100.0   0.0    1    338    262    0    0    0  22.63    1.31  12.45   0.88  10.18  20.00  20.00  1.21 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
23:48:47   0.0   0.0   0.0 100.0   0.0    1    335    236    0    0    0  21.98    1.23  12.22   0.76   9.75  20.00  20.00  1.34 GHz  -N/A-
23:48:48   0.0   0.0   0.0 100.0   0.0    1   1170    638   13    0   14  23.18    1.40  12.17   1.02  11.01  20.00  20.00  1.70 GHz  -N/A-
23:48:49   0.0   0.0   0.0 100.0   0.0    1    330    280    0    0    0  23.20    1.38  12.54   0.89  10.66  20.00  20.00  1.38 GHz  -N/A-
23:48:50   0.0   0.0   0.0 100.0   0.0    1    375    270    0    0    0  22.28    1.40  12.07   0.85  10.21  20.00  20.00  1.23 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
23:48:51   0.0   0.0   0.0 100.0   0.0    1    253    180    0    0    0  21.17    1.20  11.50   0.65   9.67  20.00  20.00  1.52 GHz  -N/A-
23:48:52   0.0   0.0   0.0 100.0   0.0    1    355    231    0    0    0  21.62    1.19  12.02   0.75   9.60  20.00  20.00  1.42 GHz  -N/A-
23:48:53   0.0   0.0   0.0 100.0   0.0    1    320    248    0    0    0  22.06    1.31  11.88   0.84  10.18  20.00  20.00  1.38 GHz  -N/A-
23:48:54   0.0   0.0   0.0 100.0   0.0    1    374    259    0    0    0  22.30    1.26  12.41   0.86   9.89  19.00  20.00  1.18 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
23:48:55   0.0   0.0   0.0 100.0   0.0    1    395    314    0    0    0  21.70    1.26  11.70   0.92  10.00  20.00  20.00  1.54 GHz  -N/A-
23:48:56   0.0   0.0   0.0 100.0   0.0    1    363    309    0    0    0  23.17    1.28  12.38   1.01  10.79  20.00  20.00  1.46 GHz  -N/A-
23:48:57   0.0   0.0   0.0 100.0   0.0    1    399    288    0    0    0  22.50    1.22  12.62   0.80   9.88  20.00  20.00  1.36 GHz  -N/A-
23:48:58   0.0   0.0   0.0 100.0   0.0    1   1235    682    9    0   11  24.25    1.66  13.17   1.16  11.07  19.00  20.00  1.56 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
23:48:59   0.0   0.0   0.0 100.0   0.0    1    317    266    0    0    0  23.36    1.45  12.52   1.09  10.84  20.00  20.00  1.27 GHz  -N/A-
23:49:00   0.0   0.0   0.0 100.0   0.0    1    346    350    0    0    0  27.26    1.65  14.24   1.37  13.02  20.00  20.00  1.37 GHz  -N/A-
23:49:01   0.0   0.0   0.0 100.0   0.0    1    399    306    0    0    0  24.20    1.46  12.72   0.98  11.48  20.00  20.00  1.43 GHz  -N/A-
23:49:02   0.0   0.0   0.0 100.0   0.0    1    425    305    0    0    0  24.29    1.50  12.71   1.17  11.58  20.00  20.00  1.17 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
23:49:03   0.0   0.0   0.0 100.0   0.0    1    304    227    0    0    0  22.69    1.29  12.70   0.85   9.99  20.00  20.00  1.32 GHz  -N/A-
23:49:04   0.0   0.0   0.0 100.0   0.0    1    281    185    0    0    0  21.27    1.12  11.98   0.64   9.29  20.00  20.00  1.56 GHz  -N/A-
23:49:05   0.0   0.0   0.0 100.0   0.0    1    263    169    0    0    0  20.34    1.09  11.19   0.59   9.15  19.00  20.00  1.45 GHz  -N/A-
23:49:06   0.0   0.0   0.0 100.0   0.0    1    350    236    0    0    0  21.78    1.28  12.06   0.79   9.72  20.00  20.00  1.21 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
23:49:07   0.0   0.0   0.0 100.0   0.0    1    331    232    0    0    0  22.37    1.20  12.25   0.86  10.12  19.00  20.00  1.39 GHz  -N/A-
23:49:08   0.0   0.0   0.0 100.0   0.0    1    250    201    0    0    0  21.35    1.28  11.32   0.89  10.03  20.00  20.00  1.52 GHz  -N/A-
23:49:09   0.0   0.0   0.0 100.0   0.0    1    420    360    0    0    0  25.12    1.60  13.42   1.26  11.70  19.00  20.00  1.29 GHz  -N/A-
23:49:10   0.0   0.0   0.0 100.0   0.0    1    344    223    0    0    0  21.40    1.20  11.40   0.74  10.00  19.00  20.00  1.23 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
23:49:11   0.0   0.0   0.0 100.0   0.0    1    259    197    0    0    0  21.34    1.14  11.75   0.73   9.58  20.00  20.00  1.35 GHz  -N/A-
23:49:12   0.0   0.0   0.0 100.0   0.0    1    328    235    0    0    0  21.71    1.20  11.91   0.80   9.80  20.00  20.00  1.44 GHz  -N/A-
23:49:13   0.0   0.0   0.0 100.0   0.0    1   1122    448   12    0    8  23.61    1.37  13.11   0.94  10.50  19.00  20.00  1.71 GHz  -N/A-
23:49:14   0.0   0.0   0.0 100.0   0.0    1    443    332    0    0    0  24.67    1.63  13.49   1.17  11.18  20.00  20.00  1.28 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
23:49:15   0.0   0.0   0.0 100.0   0.0    1    237    173    0    0    0  20.74    1.05  11.52   0.56   9.23  19.00  20.00  1.45 GHz  -N/A-
23:49:16   0.0   0.0   0.0 100.0   0.0    1    292    210    0    0    0  21.08    1.18  11.45   0.75   9.63  19.00  20.00  1.44 GHz  -N/A-
23:49:17   0.0   0.0   0.0 100.0   0.0    1    290    241    0    0    0  21.88    1.23  11.67   0.92  10.21  20.00  20.00  1.41 GHz  -N/A-
23:49:18   0.0   0.0   0.0 100.0   0.0    1    393    253    0    0    0  22.29    1.31  11.94   0.93  10.35  19.00  20.00  1.24 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
23:49:19   0.0   0.0   0.0 100.0   0.0    1    307    241    0    0    0  21.61    1.20  12.12   0.72   9.49  19.00  20.00  1.31 GHz  -N/A-
23:49:20   0.0   0.0   0.0 100.0   0.0    1    477    429    0    0    0  25.44    1.54  13.90   1.30  11.54  20.00  20.00  1.55 GHz  -N/A-
23:49:21   0.0   0.0   0.0 100.0   0.0    1    272    191    0    0    0  21.42    1.14  11.26   0.68  10.16  19.00  20.00  1.54 GHz  -N/A-
23:49:22   0.0   0.0   0.0 100.0   0.0    1    484    367    0    0    0  24.16    1.54  12.95   1.25  11.22  20.00  20.00  1.29 GHz  -N/A-
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts    dram  pkg-0   dram  pkg-1 x86_pk x86_pk  CPU Freq  GPU W
23:49:23   0.0   0.0   0.0 100.0   0.0    1   1203    538   16    0   14  23.78    1.46  12.84   1.10  10.93  20.00  20.00  1.63 GHz  -N/A-
23:49:24   0.0   0.0   0.0 100.0   0.0    1    512    296    0    0    0  22.66    1.33  11.95   0.96  10.70  19.00  20.00  1.40 GHz  -N/A-
