,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
146,2024-07-06 21:20:45,0.0,0.0,0.2,99.6,0.1,1,10527,4066,168,0,167,48.59,2.19,24.40,1.78,24.18,27.00,28.00,2.20,GHz,-N/A-,,146.0
147,2024-07-06 21:20:46,0.0,0.0,0.0,100.0,0.0,1,690,633,0,0,0,41.36,1.48,20.82,1.09,20.54,27.00,28.00,1.86,GHz,-N/A-,,147.0
148,2024-07-06 21:20:47,0.0,0.0,0.0,100.0,0.0,1,359,262,0,0,0,37.04,1.19,18.53,0.84,18.51,27.00,28.00,1.81,GHz,-N/A-,,148.0
149,2024-07-06 21:20:48,0.0,0.0,0.0,100.0,0.0,1,323,281,0,0,0,37.82,1.20,18.88,0.84,18.94,27.00,28.00,1.51,GHz,-N/A-,,149.0
150,2024-07-06 21:20:49,0.0,0.0,0.0,99.9,0.0,1,671,1019,2,1,2,46.23,1.62,23.36,1.68,22.87,27.00,28.00,1.52,GHz,-N/A-,,150.0
151,2024-07-06 21:20:50,0.0,0.0,0.0,100.0,0.0,1,489,336,0,0,0,39.88,1.34,19.96,0.93,19.92,27.00,28.00,1.54,GHz,-N/A-,,151.0
152,2024-07-06 21:20:51,0.0,0.0,0.1,99.9,0.0,1,1760,864,26,0,21,44.52,1.67,22.39,1.36,22.14,27.00,28.00,1.64,GHz,-N/A-,,152.0
153,2024-07-06 21:20:52,0.0,0.0,0.0,100.0,0.0,1,355,308,0,0,0,38.16,1.24,19.11,0.86,19.05,27.00,27.00,1.73,GHz,-N/A-,,153.0
154,2024-07-06 21:20:53,0.0,0.0,0.0,100.0,0.0,1,309,253,0,0,0,37.17,1.26,18.51,0.76,18.67,26.00,27.00,1.71,GHz,-N/A-,,154.0
155,2024-07-06 21:20:54,0.0,0.0,0.0,100.0,0.0,1,414,334,0,0,0,40.76,1.32,20.48,1.07,20.28,27.00,28.00,1.54,GHz,-N/A-,,155.0
156,2024-07-06 21:20:55,0.0,0.0,0.0,100.0,0.0,1,300,267,0,0,0,38.58,1.26,19.37,0.89,19.21,27.00,27.00,1.63,GHz,-N/A-,,156.0
157,2024-07-06 21:20:56,0.0,0.0,0.0,99.9,0.0,1,1435,762,9,0,14,39.01,1.34,19.49,0.99,19.52,27.00,27.00,1.45,GHz,-N/A-,,157.0
158,2024-07-06 21:20:57,0.0,0.0,0.0,100.0,0.0,1,359,269,0,0,0,37.49,1.23,18.69,0.86,18.80,26.00,28.00,1.96,GHz,-N/A-,,158.0
159,2024-07-06 21:20:58,0.0,0.0,0.0,100.0,0.0,1,390,300,0,0,0,38.69,1.29,19.39,0.84,19.31,27.00,28.00,1.67,GHz,-N/A-,,159.0
160,2024-07-06 21:20:59,0.0,0.0,0.0,100.0,0.0,1,324,283,0,0,0,37.86,1.26,18.90,0.89,18.97,27.00,28.00,1.69,GHz,-N/A-,,160.0
161,2024-07-06 21:21:00,0.0,0.0,0.0,100.0,0.0,1,292,257,0,0,0,36.15,1.17,18.03,0.70,18.12,27.00,28.00,1.70,GHz,-N/A-,,161.0
162,2024-07-06 21:21:01,0.0,0.0,0.0,99.9,0.0,1,516,353,0,0,0,39.61,1.30,19.90,0.98,19.71,27.00,28.00,1.87,GHz,-N/A-,,162.0
163,2024-07-06 21:21:02,0.0,0.0,0.0,100.0,0.0,1,438,344,0,0,0,40.27,1.32,20.36,0.96,19.90,27.00,28.00,1.87,GHz,-N/A-,,163.0
164,2024-07-06 21:21:03,0.0,0.0,0.0,100.0,0.0,1,424,434,1,1,0,41.51,1.39,21.03,1.16,20.48,27.00,28.00,1.52,GHz,-N/A-,,164.0
165,2024-07-06 21:21:04,0.0,0.0,0.0,100.0,0.0,1,306,263,0,0,0,37.07,1.25,18.58,0.72,18.49,27.00,28.00,1.62,GHz,-N/A-,,165.0
166,2024-07-06 21:21:05,0.0,0.0,0.0,100.0,0.0,1,306,269,0,0,0,38.67,1.18,19.55,0.86,19.12,27.00,28.00,2.02,GHz,-N/A-,,166.0
167,2024-07-06 21:21:06,0.0,0.0,0.0,99.9,0.0,2,645,475,5,2,3,39.6,1.35,20.12,0.93,19.48,27.00,29.00,1.85,GHz,-N/A-,,167.0
168,2024-07-06 21:21:07,0.0,0.0,0.0,100.0,0.0,1,413,552,3,2,5,38.99,1.35,19.65,1.00,19.34,27.00,28.00,1.62,GHz,-N/A-,,168.0
169,2024-07-06 21:21:08,0.0,0.0,0.0,99.9,0.0,1,501,357,0,0,0,40.56,1.34,20.51,1.13,20.05,27.00,28.00,1.62,GHz,-N/A-,,169.0
170,2024-07-06 21:21:09,0.0,0.0,0.0,100.0,0.0,1,333,267,0,0,0,37.79,1.17,18.96,0.82,18.83,26.00,28.00,1.59,GHz,-N/A-,,170.0
171,2024-07-06 21:21:10,0.0,0.0,0.0,100.0,0.0,1,434,361,0,0,0,40.55,1.31,20.48,1.07,20.08,27.00,28.00,1.54,GHz,-N/A-,,171.0
172,2024-07-06 21:21:11,0.0,0.0,0.0,100.0,0.0,1,378,304,0,0,0,37.88,1.14,18.97,0.88,18.91,27.00,28.00,1.65,GHz,-N/A-,,172.0
173,2024-07-06 21:21:12,0.0,0.0,0.0,100.0,0.0,1,350,263,0,0,0,37.6,1.25,18.77,0.80,18.83,27.00,28.00,1.74,GHz,-N/A-,,173.0
174,2024-07-06 21:21:13,0.0,0.0,0.0,100.0,0.0,1,436,324,0,0,0,40.35,1.38,20.36,1.00,19.99,27.00,28.00,1.54,GHz,-N/A-,,174.0
175,2024-07-06 21:21:14,0.0,0.0,0.0,100.0,0.0,1,431,349,0,0,0,40.16,1.36,20.36,0.92,19.80,27.00,28.00,1.56,GHz,-N/A-,,175.0
176,2024-07-06 21:21:15,0.0,0.0,0.0,100.0,0.0,1,307,259,0,0,0,36.81,1.12,18.53,0.75,18.27,27.00,28.00,1.55,GHz,-N/A-,,176.0
177,2024-07-06 21:21:16,0.0,0.0,0.0,100.0,0.0,1,367,263,0,0,0,37.02,1.20,18.56,0.75,18.46,27.00,28.00,1.37,GHz,-N/A-,,177.0
178,2024-07-06 21:21:17,0.0,0.0,0.0,100.0,0.0,1,283,220,0,0,0,35.94,1.11,17.93,0.70,18.01,27.00,27.00,1.54,GHz,-N/A-,,178.0
179,2024-07-06 21:21:18,0.0,0.0,0.0,100.0,0.0,1,437,324,0,0,0,39.57,1.24,19.93,0.90,19.64,27.00,28.00,1.63,GHz,-N/A-,,179.0
180,2024-07-06 21:21:19,0.0,0.0,0.0,100.0,0.0,1,300,256,0,0,0,38.17,1.23,19.14,0.86,19.03,27.00,28.00,1.48,GHz,-N/A-,,180.0
181,2024-07-06 21:21:20,0.0,0.0,0.0,100.0,0.0,1,280,225,0,0,0,36.07,1.13,18.20,0.67,17.87,27.00,28.00,1.61,GHz,-N/A-,,181.0
182,2024-07-06 21:21:21,0.0,0.0,0.0,100.0,0.0,1,306,288,0,0,0,39.17,1.35,19.65,0.90,19.52,26.00,28.00,1.62,GHz,-N/A-,,182.0
183,2024-07-06 21:21:22,0.0,0.0,0.0,100.0,0.0,1,493,362,0,0,0,39.52,1.30,19.97,0.97,19.55,27.00,28.00,1.45,GHz,-N/A-,,183.0
184,2024-07-06 21:21:23,0.0,0.0,0.0,100.0,0.0,1,474,361,0,0,0,40.15,1.34,20.15,1.10,19.99,26.00,28.00,1.89,GHz,-N/A-,,184.0
185,2024-07-06 21:21:24,0.0,0.0,0.0,100.0,0.0,1,394,284,0,0,0,37.8,1.14,19.03,0.85,18.78,27.00,28.00,1.52,GHz,-N/A-,,185.0
186,2024-07-06 21:21:25,0.0,0.0,0.0,100.0,0.0,1,305,251,0,0,0,38.36,1.17,19.25,0.87,19.11,27.00,28.00,1.58,GHz,-N/A-,,186.0
187,2024-07-06 21:21:26,0.0,0.0,0.0,100.0,0.0,1,384,278,0,0,0,37.78,1.23,18.90,0.79,18.88,27.00,28.00,1.74,GHz,-N/A-,,187.0
188,2024-07-06 21:21:27,0.0,0.0,0.0,100.0,0.0,1,383,295,0,0,1,37.1,1.18,18.51,0.85,18.60,27.00,28.00,1.42,GHz,-N/A-,,188.0
189,2024-07-06 21:21:28,0.0,0.0,0.0,100.0,0.0,1,358,273,0,0,0,36.27,1.08,18.07,0.80,18.21,26.00,28.00,1.76,GHz,-N/A-,,189.0
190,2024-07-06 21:21:29,0.0,0.0,0.0,100.0,0.0,1,319,249,0,0,0,36.59,1.20,18.22,0.81,18.37,26.00,27.00,1.54,GHz,-N/A-,,190.0
191,2024-07-06 21:21:30,0.0,0.0,0.0,100.0,0.0,1,556,373,0,0,0,40.68,1.37,20.45,1.05,20.23,27.00,28.00,1.52,GHz,-N/A-,,191.0
192,2024-07-06 21:21:31,0.0,0.0,0.0,100.0,0.0,1,461,355,0,0,0,43.37,1.49,21.80,1.31,21.57,27.00,28.00,1.51,GHz,-N/A-,,192.0
193,2024-07-06 21:21:32,0.0,0.0,0.0,100.0,0.0,1,396,277,0,0,0,36.58,1.24,18.25,0.78,18.33,27.00,28.00,1.50,GHz,-N/A-,,193.0
194,2024-07-06 21:21:33,0.0,0.0,0.0,100.0,0.0,1,332,254,0,0,0,36.91,1.25,18.40,0.80,18.51,27.00,28.00,1.59,GHz,-N/A-,,194.0
195,2024-07-06 21:21:34,0.0,0.0,0.0,100.0,0.0,1,464,328,0,0,0,39.03,1.30,19.61,0.89,19.42,26.00,28.00,1.54,GHz,-N/A-,,195.0
196,2024-07-06 21:21:35,0.0,0.0,0.0,100.0,0.0,1,398,333,0,0,0,41.3,1.40,20.85,1.12,20.45,27.00,28.00,1.68,GHz,-N/A-,,196.0
197,2024-07-06 21:21:36,0.0,0.0,0.0,100.0,0.0,1,329,297,0,0,0,39.02,1.18,19.66,0.97,19.35,26.00,28.00,1.49,GHz,-N/A-,,197.0
198,2024-07-06 21:21:37,0.0,0.0,0.0,100.0,0.0,1,372,249,0,0,0,36.49,1.14,18.23,0.74,18.26,27.00,28.00,1.66,GHz,-N/A-,,198.0
199,2024-07-06 21:21:38,0.0,0.0,0.0,100.0,0.0,1,457,316,0,0,0,38.78,1.22,19.56,0.94,19.23,26.00,28.00,1.37,GHz,-N/A-,,199.0
200,2024-07-06 21:21:39,0.0,0.0,0.0,100.0,0.0,1,313,254,0,0,0,36.67,1.17,18.36,0.74,18.32,26.00,28.00,1.54,GHz,-N/A-,,200.0
201,2024-07-06 21:21:40,0.0,0.0,0.0,100.0,0.0,1,299,265,0,0,0,38.0,1.25,19.01,0.91,18.99,26.00,28.00,1.51,GHz,-N/A-,,201.0
202,2024-07-06 21:21:41,0.0,0.0,0.0,100.0,0.0,1,295,275,0,0,0,37.94,1.26,18.97,0.92,18.97,27.00,28.00,1.68,GHz,-N/A-,,202.0
203,2024-07-06 21:21:42,0.0,0.0,0.0,100.0,0.0,1,461,317,0,0,0,37.89,1.25,18.96,0.82,18.93,27.00,27.00,1.37,GHz,-N/A-,,203.0
204,2024-07-06 21:21:43,0.0,0.0,0.0,100.0,0.0,1,280,207,0,0,0,34.62,1.07,17.27,0.63,17.35,26.00,28.00,1.68,GHz,-N/A-,,204.0
205,2024-07-06 21:21:44,0.0,0.0,0.0,100.0,0.0,1,339,262,0,0,0,36.16,1.20,17.97,0.75,18.19,26.00,28.00,1.49,GHz,-N/A-,,205.0
206,2024-07-06 21:21:45,0.0,0.0,0.0,100.0,0.0,1,423,295,0,0,0,38.44,1.30,19.22,0.91,19.23,27.00,28.00,1.58,GHz,-N/A-,,206.0
207,2024-07-06 21:21:46,0.0,0.0,0.0,100.0,0.0,1,464,337,0,0,0,39.11,1.34,19.62,0.87,19.49,26.00,27.00,1.68,GHz,-N/A-,,207.0
208,2024-07-06 21:21:47,0.0,0.0,0.0,100.0,0.0,1,382,341,0,0,0,35.06,1.11,17.40,0.60,17.66,26.00,27.00,1.78,GHz,-N/A-,,208.0
209,2024-07-06 21:21:48,0.0,0.0,0.0,100.0,0.0,1,347,285,0,0,0,37.46,1.21,18.74,0.82,18.73,27.00,27.00,1.48,GHz,-N/A-,,209.0
210,2024-07-06 21:21:49,0.0,0.0,0.0,100.0,0.0,1,360,254,0,0,0,37.91,1.20,18.88,0.86,19.03,26.00,27.00,1.54,GHz,-N/A-,,210.0
211,2024-07-06 21:21:50,0.0,0.0,0.0,100.0,0.0,1,396,318,0,0,0,40.68,1.35,20.49,1.01,20.19,26.00,28.00,1.86,GHz,-N/A-,,211.0
212,2024-07-06 21:21:51,0.0,0.0,0.0,100.0,0.0,1,375,375,1,1,0,38.72,1.33,19.36,0.93,19.37,27.00,28.00,1.55,GHz,-N/A-,,212.0
213,2024-07-06 21:21:52,0.0,0.0,0.0,100.0,0.0,1,543,387,0,0,0,39.26,1.31,19.78,1.00,19.49,26.00,28.00,1.57,GHz,-N/A-,,213.0
214,2024-07-06 21:21:53,0.0,0.0,0.0,100.0,0.0,1,326,267,0,0,0,38.22,1.22,19.12,0.88,19.09,26.00,28.00,1.46,GHz,-N/A-,,214.0
215,2024-07-06 21:21:54,0.0,0.0,0.0,100.0,0.0,1,459,337,0,0,0,40.34,1.37,20.24,0.99,20.10,26.00,28.00,1.70,GHz,-N/A-,,215.0
216,2024-07-06 21:21:55,0.0,0.0,0.0,100.0,0.0,1,286,232,0,0,0,37.55,1.27,18.71,0.79,18.83,26.00,28.00,1.62,GHz,-N/A-,,216.0
217,2024-07-06 21:21:56,0.0,0.0,0.0,100.0,0.0,1,424,283,0,0,0,37.06,1.19,18.46,0.77,18.59,26.00,27.00,1.72,GHz,-N/A-,,217.0
218,2024-07-06 21:21:57,0.0,0.0,0.0,99.9,0.0,1,458,348,0,0,0,40.32,1.25,20.20,1.07,20.13,27.00,28.00,1.34,GHz,-N/A-,,218.0
219,2024-07-06 21:21:58,0.0,0.0,0.0,100.0,0.0,1,455,319,0,0,0,38.72,1.32,19.36,0.82,19.36,27.00,28.00,1.58,GHz,-N/A-,,219.0
220,2024-07-06 21:21:59,0.0,0.0,0.0,100.0,0.0,1,363,262,0,0,0,37.31,1.21,18.60,0.77,18.71,27.00,28.00,1.77,GHz,-N/A-,,220.0
221,2024-07-06 21:22:00,0.0,0.0,0.0,100.0,0.0,1,290,250,0,0,0,35.39,1.14,17.58,0.63,17.81,26.00,28.00,1.60,GHz,-N/A-,,221.0
222,2024-07-06 21:22:01,0.0,0.0,0.0,100.0,0.0,1,291,255,0,0,0,38.24,1.33,19.02,0.91,19.21,27.00,28.00,1.58,GHz,-N/A-,,222.0
223,2024-07-06 21:22:02,0.0,0.0,0.0,100.0,0.0,1,356,272,0,0,0,37.69,1.21,18.86,0.74,18.83,26.00,27.00,1.68,GHz,-N/A-,,223.0
224,2024-07-06 21:22:03,0.0,0.0,0.0,100.0,0.0,1,366,239,0,0,0,36.11,1.17,18.03,0.64,18.08,27.00,27.00,1.98,GHz,-N/A-,,224.0
225,2024-07-06 21:22:04,0.0,0.0,0.0,100.0,0.0,1,353,268,0,0,0,36.21,1.18,18.05,0.72,18.15,26.00,27.00,1.50,GHz,-N/A-,,225.0
226,2024-07-06 21:22:05,0.0,0.0,0.0,99.9,0.0,1,297,274,0,0,0,39.15,1.25,19.55,0.95,19.60,26.00,28.00,1.66,GHz,-N/A-,,226.0
227,2024-07-06 21:22:06,0.0,0.0,0.0,100.0,0.0,1,380,275,0,0,0,37.33,1.24,18.69,0.68,18.64,27.00,27.00,1.49,GHz,-N/A-,,227.0
228,2024-07-06 21:22:07,0.0,0.0,0.1,99.9,0.0,1,652,826,8,4,8,41.9,1.64,20.87,1.20,21.04,27.00,27.00,1.70,GHz,-N/A-,,228.0
229,2024-07-06 21:22:08,0.0,0.0,0.0,100.0,0.0,1,444,314,0,0,0,40.07,1.24,20.08,1.05,20.00,26.00,28.00,1.48,GHz,-N/A-,,229.0
230,2024-07-06 21:22:09,0.0,0.0,0.0,100.0,0.0,1,385,262,0,0,0,38.49,1.31,19.21,0.86,19.28,27.00,27.00,1.54,GHz,-N/A-,,230.0
231,2024-07-06 21:22:10,0.0,0.0,0.0,100.0,0.0,1,396,310,0,0,0,39.42,1.38,19.76,0.89,19.67,26.00,28.00,1.45,GHz,-N/A-,,231.0
232,2024-07-06 21:22:11,0.0,0.0,0.0,100.0,0.0,1,271,238,0,0,0,38.27,1.28,19.09,0.83,19.17,26.00,27.00,1.52,GHz,-N/A-,,232.0
233,2024-07-06 21:22:12,0.0,0.0,0.0,100.0,0.0,1,294,263,0,0,0,37.18,1.18,18.52,0.80,18.65,26.00,27.00,1.59,GHz,-N/A-,,233.0
234,2024-07-06 21:22:13,0.0,0.0,0.0,100.0,0.0,1,389,266,0,0,0,38.22,1.23,19.13,0.89,19.10,27.00,28.00,1.86,GHz,-N/A-,,234.0
235,2024-07-06 21:22:14,0.0,0.0,0.0,99.9,0.0,1,646,426,0,0,0,41.72,1.44,20.98,1.12,20.74,27.00,27.00,1.63,GHz,-N/A-,,235.0
236,2024-07-06 21:22:15,0.0,0.0,0.0,100.0,0.0,1,349,314,0,0,1,40.24,1.26,20.14,1.07,20.10,26.00,28.00,1.80,GHz,-N/A-,,236.0
237,2024-07-06 21:22:16,0.0,0.0,0.0,100.0,0.0,1,289,264,0,0,0,37.66,1.26,18.81,0.76,18.85,26.00,27.00,1.79,GHz,-N/A-,,237.0
238,2024-07-06 21:22:17,0.0,0.0,0.0,100.0,0.0,1,325,289,0,0,0,39.11,1.25,19.58,0.97,19.53,26.00,27.00,1.55,GHz,-N/A-,,238.0
239,2024-07-06 21:22:18,0.0,0.0,0.0,100.0,0.0,1,1610,822,16,0,13,45.49,1.66,22.99,1.37,22.50,27.00,28.00,1.46,GHz,-N/A-,,239.0
240,2024-07-06 21:22:19,0.0,0.0,0.0,100.0,0.0,1,555,461,1,1,1,43.4,1.48,21.77,1.30,21.63,27.00,27.00,1.42,GHz,-N/A-,,240.0
241,2024-07-06 21:22:20,0.0,0.0,0.0,100.0,0.0,1,307,236,0,0,0,36.4,1.15,18.10,0.73,18.30,26.00,28.00,1.85,GHz,-N/A-,,241.0
242,2024-07-06 21:22:21,0.0,0.0,0.0,100.0,0.0,1,370,271,0,0,0,37.64,1.24,18.71,0.77,18.93,27.00,27.00,1.38,GHz,-N/A-,,242.0
243,2024-07-06 21:22:22,0.0,0.0,0.0,100.0,0.0,1,394,300,0,0,0,38.88,1.26,19.48,0.83,19.40,26.00,28.00,1.72,GHz,-N/A-,,243.0
244,2024-07-06 21:22:23,0.0,0.0,0.0,100.0,0.0,1,380,262,0,0,0,36.34,1.06,18.09,0.73,18.24,26.00,27.00,1.74,GHz,-N/A-,,244.0
245,2024-07-06 21:22:24,0.0,0.0,0.0,100.0,0.0,1,307,257,0,0,0,36.69,1.19,18.29,0.77,18.40,26.00,28.00,1.45,GHz,-N/A-,,245.0
246,2024-07-06 21:22:25,0.0,0.0,0.0,100.0,0.0,1,322,257,0,0,0,36.22,1.20,18.14,0.70,18.08,26.00,28.00,1.55,GHz,-N/A-,,246.0
247,2024-07-06 21:22:26,0.0,0.0,0.0,100.0,0.0,1,365,315,0,0,0,38.85,1.28,19.42,0.92,19.42,26.00,27.00,1.57,GHz,-N/A-,,247.0
248,2024-07-06 21:22:27,0.0,0.0,0.2,99.7,0.1,1,9313,3224,141,0,139,44.94,1.86,22.48,1.47,22.46,26.00,27.00,1.47,GHz,-N/A-,,248.0
249,2024-07-06 21:22:28,0.0,0.0,0.0,99.9,0.0,1,1649,964,19,0,20,41.61,1.48,20.83,1.23,20.78,27.00,27.00,1.51,GHz,-N/A-,,249.0
250,2024-07-06 21:22:29,0.0,0.0,0.0,100.0,0.0,1,413,302,0,0,0,40.13,1.33,20.15,1.04,19.98,26.00,27.00,1.54,GHz,-N/A-,,250.0
251,2024-07-06 21:22:30,0.0,0.0,0.0,100.0,0.0,1,453,328,0,0,0,39.62,1.36,19.82,0.92,19.80,26.00,27.00,1.58,GHz,-N/A-,,251.0
252,2024-07-06 21:22:31,0.0,0.0,0.0,100.0,0.0,1,311,264,0,0,0,37.64,1.27,18.73,0.86,18.91,26.00,27.00,1.73,GHz,-N/A-,,252.0
253,2024-07-06 21:22:32,0.0,0.0,0.0,100.0,0.0,1,300,259,0,0,0,37.34,1.29,18.62,0.79,18.72,26.00,27.00,1.56,GHz,-N/A-,,253.0
254,2024-07-06 21:22:33,0.0,0.0,0.0,99.9,0.0,1,1514,795,20,0,19,41.68,1.49,20.75,1.22,20.93,26.00,27.00,1.68,GHz,-N/A-,,254.0
255,2024-07-06 21:22:34,0.0,0.0,0.0,100.0,0.0,1,432,349,0,0,0,40.04,1.28,20.07,1.00,19.97,26.00,27.00,1.60,GHz,-N/A-,,255.0
256,2024-07-06 21:22:35,0.0,0.0,0.0,100.0,0.0,1,327,239,0,0,0,36.83,1.11,18.45,0.74,18.38,26.00,27.00,1.62,GHz,-N/A-,,256.0
257,2024-07-06 21:22:36,0.0,0.0,0.0,99.9,0.0,1,450,318,0,0,0,39.25,1.32,19.72,0.99,19.53,26.00,27.00,1.59,GHz,-N/A-,,257.0
258,2024-07-06 21:22:37,0.0,0.0,0.0,100.0,0.0,1,318,272,0,0,0,39.15,1.31,19.63,0.94,19.52,26.00,27.00,1.58,GHz,-N/A-,,258.0
259,2024-07-06 21:22:38,0.0,0.0,0.0,100.0,0.0,1,1549,745,15,0,20,41.35,1.46,20.80,1.11,20.55,26.00,27.00,1.43,GHz,-N/A-,,259.0
260,2024-07-06 21:22:39,0.0,0.0,0.0,100.0,0.0,1,441,408,1,1,0,39.14,1.27,19.64,1.00,19.49,26.00,28.00,1.48,GHz,-N/A-,,260.0
261,2024-07-06 21:22:40,0.0,0.0,0.0,100.0,0.0,1,386,260,0,0,0,37.45,1.17,18.72,0.79,18.73,26.00,27.00,1.54,GHz,-N/A-,,261.0
262,2024-07-06 21:22:41,0.0,0.0,0.0,100.0,0.0,1,381,286,0,0,0,38.8,1.36,19.38,0.94,19.42,27.00,28.00,1.56,GHz,-N/A-,,262.0
263,2024-07-06 21:22:42,0.0,0.0,0.0,100.0,0.0,1,412,306,0,0,0,39.19,1.29,19.75,0.84,19.43,27.00,27.00,1.65,GHz,-N/A-,,263.0
264,2024-07-06 21:22:43,0.0,0.0,0.0,100.0,0.0,1,381,274,0,0,0,38.58,1.26,19.31,0.85,19.26,26.00,27.00,1.28,GHz,-N/A-,,264.0
265,2024-07-06 21:22:44,0.0,0.0,0.0,99.9,0.0,1,339,273,0,0,0,37.9,1.23,18.92,0.78,18.98,26.00,27.00,1.39,GHz,-N/A-,,265.0
266,2024-07-06 21:22:45,0.0,0.0,0.0,100.0,0.0,1,308,260,0,0,0,36.74,1.17,18.31,0.73,18.43,26.00,27.00,1.56,GHz,-N/A-,,266.0
267,2024-07-06 21:22:46,0.0,0.0,0.0,100.0,0.0,1,374,310,0,0,0,38.08,1.28,19.02,0.77,19.06,26.00,27.00,1.59,GHz,-N/A-,,267.0
268,2024-07-06 21:22:47,0.0,0.0,0.0,100.0,0.0,1,364,260,0,0,0,37.87,1.24,18.85,0.83,19.02,26.00,27.00,1.58,GHz,-N/A-,,268.0
269,2024-07-06 21:22:48,0.0,0.0,0.0,100.0,0.0,1,348,293,0,0,0,38.74,1.31,19.33,0.88,19.40,26.00,27.00,1.51,GHz,-N/A-,,269.0
270,2024-07-06 21:22:49,0.0,0.0,0.0,100.0,0.0,1,414,282,0,0,0,38.21,1.17,19.01,0.91,19.20,26.00,27.00,1.53,GHz,-N/A-,,270.0
271,2024-07-06 21:22:50,0.0,0.0,0.0,100.0,0.0,1,418,286,0,0,0,37.34,1.25,18.58,0.70,18.76,26.00,27.00,1.83,GHz,-N/A-,,271.0
272,2024-07-06 21:22:51,0.0,0.0,0.0,100.0,0.0,1,422,342,0,0,0,41.18,1.47,20.61,1.04,20.57,27.00,27.00,1.67,GHz,-N/A-,,272.0
273,2024-07-06 21:22:52,0.0,0.0,0.0,100.0,0.0,1,326,264,0,0,0,36.92,1.20,18.42,0.77,18.50,26.00,26.00,1.95,GHz,-N/A-,,273.0
274,2024-07-06 21:22:53,0.0,0.0,0.0,100.0,0.0,1,343,294,0,0,0,39.58,1.29,19.81,1.02,19.77,26.00,27.00,1.65,GHz,-N/A-,,274.0
275,2024-07-06 21:22:54,0.0,0.0,0.0,100.0,0.0,1,510,399,0,0,0,42.12,1.41,21.09,1.19,21.04,26.00,27.00,1.62,GHz,-N/A-,,275.0
276,2024-07-06 21:22:55,0.0,0.0,0.0,100.0,0.0,1,332,263,0,0,0,37.63,1.23,18.81,0.80,18.82,26.00,27.00,1.43,GHz,-N/A-,,276.0
277,2024-07-06 21:22:56,0.0,0.0,0.0,100.0,0.0,1,288,244,0,0,0,36.01,1.11,17.89,0.72,18.13,26.00,27.00,1.79,GHz,-N/A-,,277.0
278,2024-07-06 21:22:57,0.0,0.0,0.0,100.0,0.0,1,263,223,0,0,0,36.73,1.18,18.30,0.77,18.42,26.00,27.00,1.50,GHz,-N/A-,,278.0
279,2024-07-06 21:22:58,0.0,0.0,0.0,100.0,0.0,1,572,360,0,0,0,39.9,1.31,20.02,1.00,19.88,26.00,27.00,1.59,GHz,-N/A-,,279.0
280,2024-07-06 21:22:59,0.0,0.0,0.0,100.0,0.0,1,414,269,0,0,0,37.63,1.23,18.75,0.81,18.88,26.00,27.00,1.50,GHz,-N/A-,,280.0
281,2024-07-06 21:23:00,0.0,0.0,0.0,100.0,0.0,1,415,294,0,0,0,37.64,1.14,18.75,0.80,18.89,26.00,27.00,1.39,GHz,-N/A-,,281.0
282,2024-07-06 21:23:01,0.0,0.0,0.0,100.0,0.0,1,276,250,0,0,0,38.42,1.31,19.13,0.85,19.30,26.00,27.00,1.41,GHz,-N/A-,,282.0
283,2024-07-06 21:23:02,0.0,0.0,0.0,100.0,0.0,1,454,327,0,0,0,39.26,1.26,19.69,0.89,19.58,26.00,27.00,1.60,GHz,-N/A-,,283.0
284,2024-07-06 21:23:03,0.0,0.0,0.0,100.0,0.0,1,459,382,0,0,1,41.83,1.44,20.96,1.21,20.87,26.00,27.00,1.43,GHz,-N/A-,,284.0
285,2024-07-06 21:23:04,0.0,0.0,0.0,100.0,0.0,1,449,362,0,0,0,40.94,1.33,20.54,1.17,20.40,26.00,27.00,1.61,GHz,-N/A-,,285.0
286,2024-07-06 21:23:05,0.0,0.0,0.0,100.0,0.0,1,330,268,0,0,0,38.56,1.24,19.21,0.88,19.35,26.00,27.00,1.38,GHz,-N/A-,,286.0
287,2024-07-06 21:23:06,0.0,0.0,0.0,100.0,0.0,1,366,309,0,0,0,38.62,1.31,19.24,0.93,19.38,26.00,27.00,1.61,GHz,-N/A-,,287.0
288,2024-07-06 21:23:07,0.0,0.0,0.1,99.9,0.0,1,523,712,8,4,8,42.45,1.69,21.16,1.31,21.29,26.00,27.00,1.45,GHz,-N/A-,,288.0
289,2024-07-06 21:23:08,0.0,0.0,0.0,100.0,0.0,1,310,249,0,0,0,36.32,1.14,18.10,0.75,18.22,26.00,27.00,1.57,GHz,-N/A-,,289.0
290,2024-07-06 21:23:09,0.0,0.0,0.0,100.0,0.0,1,381,266,0,0,0,37.53,1.23,18.70,0.80,18.83,26.00,27.00,1.44,GHz,-N/A-,,290.0
291,2024-07-06 21:23:10,0.0,0.0,0.0,100.0,0.0,1,440,344,0,0,0,40.9,1.42,20.51,1.04,20.38,26.00,27.00,1.63,GHz,-N/A-,,291.0
292,2024-07-06 21:23:11,0.0,0.0,0.0,100.0,0.0,1,304,241,0,0,0,37.06,1.23,18.49,0.79,18.57,26.00,27.00,1.55,GHz,-N/A-,,292.0
293,2024-07-06 21:23:12,0.0,0.0,0.0,100.0,0.0,1,378,250,0,0,0,36.62,1.19,18.28,0.71,18.33,26.00,27.00,1.56,GHz,-N/A-,,293.0
